source_record_id,name,codename,core_count,thread_count,base_clock_ghz,boost_clock_ghz,socket,process_nm,l3_cache_mb,tdp_w,release_date,has_structured_specs,cores_raw,clock_raw,socket_raw,process_raw,l3_cache_raw,tdp_raw,release_raw,source_dataset
8f5c4fb0c4ced7f556df,Athlon 300U,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
93ec4edccdda362fde2a,Athlon 5150,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
b77fb871be5757c62b81,Athlon 5350,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
3d440036704bba0e9d75,Athlon 5370,,,,,,,,,,,False,,,,,,,,baraazaid/cpu-and-gpu-stats
841db3e6afd6f7437385,Athlon 600,Thunderbird,1,,0.6,0.6,A,180.0,,38.0,2000-06-05,True,1,600 MHz,Socket A,180 nm,,38 W,"Jun 5th, 2000",baraazaid/cpu-and-gpu-stats
aefc2010ef7b38c89d4d,Athlon 64 1500+,Venice,1,,1.0,1.0,754,90.0,,9.0,2005-11-07,True,1,1000 MHz,Socket 754,90 nm,,9 W,"Nov 7th, 2005",baraazaid/cpu-and-gpu-stats
34413ec0e7c1b48c9506,Athlon 64 2000+,Lima,1,,1.0,1.0,AM2,65.0,,8.0,2008-06-01,True,1,1000 MHz,Socket AM2,65 nm,,8 W,"Jun 1st, 2008",baraazaid/cpu-and-gpu-stats
e46bf770abb5d05930a5,Athlon 64 2600+,Lima,1,,1.6,1.6,AM2,65.0,,15.0,2008-01-01,True,1,1600 MHz,Socket AM2,65 nm,,15 W,"Jan 1st, 2008",baraazaid/cpu-and-gpu-stats
077dacb371db38febdcf,Athlon 64 2650e,Lima,1,,1.6,1.6,AM2,65.0,,15.0,2009-01-01,True,1,1600 MHz,Socket AM2,65 nm,,15 W,"Jan 1st, 2009",baraazaid/cpu-and-gpu-stats
79180032ddf9e0921eb2,Athlon 64 2850e,Lima,1,,1.8,1.8,AM2,65.0,,22.0,2008-08-01,True,1,1800 MHz,Socket AM2,65 nm,,22 W,"Aug 1st, 2008",baraazaid/cpu-and-gpu-stats
df54901f8eb8cf9f8fae,Athlon 64 3000+,Venice,1,,2.0,2.0,754,90.0,,51.0,2001-01-01,True,1,2000 MHz,Socket 754,90 nm,,51 W,"Jan 1st, 2001",baraazaid/cpu-and-gpu-stats
60e309d2bb3ba590d54e,Athlon 64 3000+,Clawhammer,1,,2.0,2.0,754,130.0,,89.0,2003-12-15,True,1,2000 MHz,Socket 754,130 nm,,89 W,"Dec 15th, 2003",baraazaid/cpu-and-gpu-stats
2220ca6bec924b366c31,Athlon 64 3000+,Winchester,1,,1.8,1.8,939,90.0,,67.0,2004-10-14,True,1,1800 MHz,Socket 939,90 nm,,67 W,"Oct 14th, 2004",baraazaid/cpu-and-gpu-stats
56bea8e49204d55c46ff,Athlon 64 3000+,Venice,1,,1.8,1.8,939,90.0,,67.0,2005-04-04,True,1,1800 MHz,Socket 939,90 nm,,67 W,"Apr 4th, 2005",baraazaid/cpu-and-gpu-stats
7e38f74f2e312ac880c6,Athlon 64 3000+,Newark,1,,1.8,1.8,754,130.0,,62.0,2005-04-14,True,1,1800 MHz,Socket 754,130 nm,,62 W,"Apr 14th, 2005",baraazaid/cpu-and-gpu-stats
7a3580495e2136808d59,Athlon 64 3000+,Orleans,1,,1.8,1.8,AM2,90.0,,62.0,2006-05-23,True,1,1800 MHz,Socket AM2,90 nm,,62 W,"May 23rd, 2006",baraazaid/cpu-and-gpu-stats
d8181686b8eb679d223f,Athlon 64 3100+,Lima,1,,2.0,2.0,AM2,65.0,,25.0,2008-04-21,True,1,2000 MHz,Socket AM2,65 nm,,25 W,"Apr 21st, 2008",baraazaid/cpu-and-gpu-stats
0d78d57a6d0664483815,Athlon 64 3200+,Venice,1,,2.2,2.2,754,90.0,,59.0,2001-01-01,True,1,2.2 GHz,Socket 754,90 nm,,59 W,"Jan 1st, 2001",baraazaid/cpu-and-gpu-stats
0f77927f0f3e01244ebe,Athlon 64 3200+,Clawhammer,1,,2.2,2.2,754,130.0,,89.0,2001-01-01,True,1,2.2 GHz,Socket 754,130 nm,,89 W,"Jan 1st, 2001",baraazaid/cpu-and-gpu-stats
d73dbb3aea920bef884a,Athlon 64 3200+,Clawhammer,1,,2.0,2.0,754,130.0,,89.0,2003-09-23,True,1,2000 MHz,Socket 754,130 nm,,89 W,"Sep 23rd, 2003",baraazaid/cpu-and-gpu-stats
2bd8e17df47e64212d67,Athlon 64 3200+,Winchester,1,,2.0,2.0,939,90.0,,67.0,2004-10-14,True,1,2000 MHz,Socket 939,90 nm,,67 W,"Oct 14th, 2004",baraazaid/cpu-and-gpu-stats
f90f59e7c572118cd726,Athlon 64 3200+,Venice,1,,2.0,2.0,939,90.0,,67.0,2005-04-04,True,1,2000 MHz,Socket 939,90 nm,,67 W,"Apr 4th, 2005",baraazaid/cpu-and-gpu-stats
3389856335a2eef66d30,Athlon 64 3200+,Newark,1,,2.0,2.0,754,130.0,,62.0,2005-04-14,True,1,2000 MHz,Socket 754,130 nm,,62 W,"Apr 14th, 2005",baraazaid/cpu-and-gpu-stats
7bccda14046f6a834a19,Athlon 64 3200+,Newark,1,,2.0,2.0,754,130.0,,83.0,2005-04-14,True,1,2000 MHz,Socket 754,130 nm,,83 W,"Apr 14th, 2005",baraazaid/cpu-and-gpu-stats
57ff02aba8e54f9c8408,Athlon 64 3200+,Manchester,1,,2.0,2.0,939,90.0,,67.0,2005-05-31,True,1,2000 MHz,Socket 939,90 nm,,67 W,"May 31st, 2005",baraazaid/cpu-and-gpu-stats
f1ee8a2981ea7d25cfe2,Athlon 64 3200+,Orleans,1,,2.0,2.0,AM2,90.0,,62.0,2006-05-23,True,1,2000 MHz,Socket AM2,90 nm,,62 W,"May 23rd, 2006",baraazaid/cpu-and-gpu-stats
dd89dce7cc037ba4bdf5,Athlon 64 3200+,Lima,1,,2.0,2.0,AM2,65.0,,45.0,2007-02-20,True,1,2000 MHz,Socket AM2,65 nm,,45 W,"Feb 20th, 2007",baraazaid/cpu-and-gpu-stats
523ccb073ece7105de99,Athlon 64 3400+,Clawhammer,1,,2.4,2.4,754,130.0,,89.0,2001-01-01,True,1,2.4 GHz,Socket 754,130 nm,,89 W,"Jan 1st, 2001",baraazaid/cpu-and-gpu-stats
b82e63314294188bcc73,Athlon 64 3400+,Venice,1,,2.2,2.2,939,90.0,,67.0,2001-01-01,True,1,2.2 GHz,Socket 939,90 nm,,67 W,"Jan 1st, 2001",baraazaid/cpu-and-gpu-stats
ba6800513e7b92a2b234,Athlon 64 3400+,Venice,1,,2.4,2.4,754,90.0,,67.0,2001-01-01,True,1,2.4 GHz,Socket 754,90 nm,,67 W,"Jan 1st, 2001",baraazaid/cpu-and-gpu-stats
eda46556ba790f0440b9,Athlon 64 3400+,Newark,1,,2.2,2.2,754,130.0,,83.0,2005-04-14,True,1,2.2 GHz,Socket 754,130 nm,,83 W,"Apr 14th, 2005",baraazaid/cpu-and-gpu-stats
d26b02fdf2bf5c4586d7,Athlon 64 3500+,San Diego,1,,2.2,2.2,939,90.0,,67.0,2001-01-01,True,1,2.2 GHz,Socket 939,90 nm,,67 W,"Jan 1st, 2001",baraazaid/cpu-and-gpu-stats
adf90ae324fabb8dd5e1,Athlon 64 3500+,Clawhammer,1,,2.2,2.2,939,130.0,,89.0,2004-06-01,True,1,2.2 GHz,Socket 939,130 nm,,89 W,"Jun 1st, 2004",baraazaid/cpu-and-gpu-stats
09c17615951f889728fe,Athlon 64 3500+,NewCastle,1,,2.2,2.2,939,130.0,,89.0,2004-06-01,True,1,2.2 GHz,Socket 939,130 nm,,89 W,"Jun 1st, 2004",baraazaid/cpu-and-gpu-stats
ae3f9fce9c28da4b545f,Athlon 64 3500+,Winchester,1,,2.2,2.2,939,90.0,,67.0,2004-10-14,True,1,2.2 GHz,Socket 939,90 nm,,67 W,"Oct 14th, 2004",baraazaid/cpu-and-gpu-stats
273e806c1c2d17774fe6,Athlon 64 3500+,Venice,1,,2.2,2.2,939,90.0,,67.0,2005-04-04,True,1,2.2 GHz,Socket 939,90 nm,,67 W,"Apr 4th, 2005",baraazaid/cpu-and-gpu-stats
7ff27fe3860826767362,Athlon 64 3500+,Manchester,1,,2.2,2.2,939,90.0,,67.0,2005-05-31,True,1,2.2 GHz,Socket 939,90 nm,,67 W,"May 31st, 2005",baraazaid/cpu-and-gpu-stats
9618e249229ca8a99508,Athlon 64 3500+,Orleans,1,,2.2,2.2,AM2,90.0,,62.0,2006-05-23,True,1,2.2 GHz,Socket AM2,90 nm,,62 W,"May 23rd, 2006",baraazaid/cpu-and-gpu-stats
6d732c96e7bb15b7a25a,Athlon 64 3500+,Windsor,1,,2.2,2.2,AM2,90.0,,62.0,2007-02-20,True,1,2.2 GHz,Socket AM2,90 nm,,62 W,"Feb 20th, 2007",baraazaid/cpu-and-gpu-stats
3629d72ea909c763bdcf,Athlon 64 3500+,Lima,1,,2.2,2.2,AM2,65.0,,45.0,2007-02-20,True,1,2.2 GHz,Socket AM2,65 nm,,45 W,"Feb 20th, 2007",baraazaid/cpu-and-gpu-stats
41e472edea22122a4d9b,Athlon 64 3500+ (F3),Orleans,1,,2.2,2.2,AM2,90.0,,59.0,2007-02-20,True,1,2.2 GHz,Socket AM2,90 nm,,59 W,"Feb 20th, 2007",baraazaid/cpu-and-gpu-stats
fbe0474b19052627e821,Athlon 64 3500+ EE,Orleans,1,,2.2,2.2,AM2,90.0,,35.0,2007-02-20,True,1,2.2 GHz,Socket AM2,90 nm,,35 W,"Feb 20th, 2007",baraazaid/cpu-and-gpu-stats
5b75d85beaaaf8e07113,Athlon 64 3600+,Clawhammer,1,,2.4,2.4,754,130.0,,89.0,2004-06-01,True,1,2.4 GHz,Socket 754,130 nm,,89 W,"Jun 1st, 2004",baraazaid/cpu-and-gpu-stats
e6305b85ae9d3f9769d3,Athlon 64 3700+,Clawhammer,1,,2.4,2.4,754,130.0,,89.0,2004-06-01,True,1,2.4 GHz,Socket 754,130 nm,,89 W,"Jun 1st, 2004",baraazaid/cpu-and-gpu-stats
86d69d73af630070fbed,Athlon 64 3700+,Newark,1,,2.4,2.4,754,130.0,,83.0,2005-04-14,True,1,2.4 GHz,Socket 754,130 nm,,83 W,"Apr 14th, 2005",baraazaid/cpu-and-gpu-stats
f3a5f97393c1ad871f78,Athlon 64 3700+,Toledo,1,,2.2,2.2,939,90.0,,89.0,2005-05-11,True,1,2.2 GHz,Socket 939,90 nm,,89 W,"May 11th, 2005",baraazaid/cpu-and-gpu-stats
81c995aeaf5b74d8d0fe,Athlon 64 3800+,Clawhammer,1,,2.4,2.4,939,130.0,,89.0,2004-06-01,True,1,2.4 GHz,Socket 939,130 nm,,89 W,"Jun 1st, 2004",baraazaid/cpu-and-gpu-stats
88a07f834a5244e06830,Athlon 64 3800+,NewCastle,1,,2.4,2.4,939,130.0,,89.0,2004-06-01,True,1,2.4 GHz,Socket 939,130 nm,,89 W,"Jun 1st, 2004",baraazaid/cpu-and-gpu-stats
c4166ccf5cec62973fb6,Athlon 64 3800+,Venice,1,,2.4,2.4,939,90.0,,89.0,2005-04-04,True,1,2.4 GHz,Socket 939,90 nm,,89 W,"Apr 4th, 2005",baraazaid/cpu-and-gpu-stats
153e885f9570ea2daee7,Athlon 64 3800+,Orleans,1,,2.4,2.4,AM2,90.0,,62.0,2006-05-23,True,1,2.4 GHz,Socket AM2,90 nm,,62 W,"May 23rd, 2006",baraazaid/cpu-and-gpu-stats
e82cb44043813fcdefac,Athlon 64 3800+,Windsor,1,,2.4,2.4,AM2,90.0,,62.0,2007-02-20,True,1,2.4 GHz,Socket AM2,90 nm,,62 W,"Feb 20th, 2007",baraazaid/cpu-and-gpu-stats
af04f1c6fb3557559ab3,Athlon 64 3800+,Lima,1,,2.4,2.4,AM2,65.0,,45.0,2007-02-20,True,1,2.4 GHz,Socket AM2,65 nm,,45 W,"Feb 20th, 2007",baraazaid/cpu-and-gpu-stats
a7bf44b0b2fa88bc5894,Athlon 64 3800+ (F3),Orleans,1,,2.4,2.4,AM2,90.0,,59.0,2007-02-20,True,1,2.4 GHz,Socket AM2,90 nm,,59 W,"Feb 20th, 2007",baraazaid/cpu-and-gpu-stats
b58eab369b18db116c58,Athlon 64 4000+,Toledo,1,,2.4,2.4,939,90.0,,89.0,2001-01-01,True,1,2.4 GHz,Socket 939,90 nm,,89 W,"Jan 1st, 2001",baraazaid/cpu-and-gpu-stats
88918f90f1ca897b9980,Athlon 64 4000+,Clawhammer,1,,2.4,2.4,939,130.0,,89.0,2004-10-19,True,1,2.4 GHz,Socket 939,130 nm,,89 W,"Oct 19th, 2004",baraazaid/cpu-and-gpu-stats
e4f2ed7db821878197bd,Athlon 64 4000+,San Diego,1,,2.4,2.4,939,90.0,,89.0,2004-10-19,True,1,2.4 GHz,Socket 939,90 nm,,89 W,"Oct 19th, 2004",baraazaid/cpu-and-gpu-stats
c98017baf7f6e772ffbd,Athlon 64 4000+,Newark,1,,2.6,2.6,754,130.0,,62.0,2005-08-16,True,1,2.6 GHz,Socket 754,130 nm,,62 W,"Aug 16th, 2005",baraazaid/cpu-and-gpu-stats
8e67072ec4e767404191,Athlon 64 4000+,Windsor,1,,2.6,2.6,AM2,90.0,,62.0,2007-02-20,True,1,2.6 GHz,Socket AM2,90 nm,,62 W,"Feb 20th, 2007",baraazaid/cpu-and-gpu-stats
901bf5da39ab8e7200f8,Athlon 64 4000+ (F3),Orleans,1,,2.6,2.6,AM2,90.0,,59.0,2007-02-20,True,1,2.6 GHz,Socket AM2,90 nm,,59 W,"Feb 20th, 2007",baraazaid/cpu-and-gpu-stats
d3afe75c5648ab69b28d,Athlon 64 FX-51,SledgeHammer,1,,2.2,2.2,940,130.0,,89.0,2003-09-23,True,1,2.2 GHz,Socket 940,130 nm,,89 W,"Sep 23rd, 2003",baraazaid/cpu-and-gpu-stats
a3137cf6185ab170bd75,Athlon 64 FX-53,Clawhammer,1,,2.4,2.4,939,130.0,,89.0,2004-06-01,True,1,2.4 GHz,Socket 939,130 nm,,89 W,"Jun 1st, 2004",baraazaid/cpu-and-gpu-stats
ce09f5d121a813beb9ad,Athlon 64 FX-55,San Diego,1,,2.6,2.6,939,90.0,,104.0,2004-10-10,True,1,2.6 GHz,Socket 939,90 nm,,104 W,"Oct 10th, 2004",baraazaid/cpu-and-gpu-stats
a0227e4af68bd57e9a8c,Athlon 64 FX-55,Clawhammer,1,,2.6,2.6,939,130.0,,104.0,2004-10-10,True,1,2.6 GHz,Socket 939,130 nm,,104 W,"Oct 10th, 2004",baraazaid/cpu-and-gpu-stats
1cf021f181b3897498a4,Athlon 64 FX-57,San Diego,1,,2.8,2.8,939,90.0,,104.0,2005-06-27,True,1,2.8 GHz,Socket 939,90 nm,,104 W,"Jun 27th, 2005",baraazaid/cpu-and-gpu-stats
8e56f4a8d6afb9e080d6,Athlon 64 FX-60,Toledo,2,,2.6,2.6,939,90.0,,110.0,2006-01-09,True,2,2.6 GHz,Socket 939,90 nm,,110 W,"Jan 9th, 2006",baraazaid/cpu-and-gpu-stats
febb88630ed2fedc977d,Athlon 64 FX-62,Windsor,2,,2.8,2.8,AM2,90.0,,125.0,2006-05-23,True,2,2.8 GHz,Socket AM2,90 nm,,125 W,"May 23rd, 2006",baraazaid/cpu-and-gpu-stats
4260b6536104947219df,Athlon 64 FX-70,Windsor,2,,2.6,2.6,F,90.0,,125.0,2006-11-30,True,2,2.6 GHz,Socket F,90 nm,,125 W,"Nov 30th, 2006",baraazaid/cpu-and-gpu-stats
1fa95085541fc1e2a9ab,Athlon 64 FX-72,Windsor,2,,2.8,2.8,F,90.0,,125.0,2006-11-30,True,2,2.8 GHz,Socket F,90 nm,,125 W,"Nov 30th, 2006",baraazaid/cpu-and-gpu-stats
3e4704f50a32990abec4,Athlon 64 FX-74,Windsor,2,,3.0,3.0,F,90.0,,125.0,2006-11-30,True,2,3 GHz,Socket F,90 nm,,125 W,"Nov 30th, 2006",baraazaid/cpu-and-gpu-stats
8a2842daf9d96e853855,Athlon 64 FX-76,Windsor,2,,3.2,3.2,F,90.0,,125.0,2006-11-01,True,2,3.2 GHz,Socket F,90 nm,,125 W,"Nov 1st, 2006",baraazaid/cpu-and-gpu-stats
7ccaf2f76b0cc7be3019,Athlon 64 LE-1600,Orleans,1,,2.2,2.2,AM2,90.0,,45.0,2007-10-08,True,1,2.2 GHz,Socket AM2,90 nm,,45 W,"Oct 8th, 2007",baraazaid/cpu-and-gpu-stats
e4a9a8b4cb0880c6c646,Athlon 64 LE-1600,Windsor,1,,2.2,2.2,AM2,90.0,,45.0,2007-10-08,True,1,2.2 GHz,Socket AM2,90 nm,,45 W,"Oct 8th, 2007",baraazaid/cpu-and-gpu-stats
342193d3f210c6fac6c0,Athlon 64 LE-1620,Orleans,1,,2.4,2.4,AM2,90.0,,45.0,2007-10-08,True,1,2.4 GHz,Socket AM2,90 nm,,45 W,"Oct 8th, 2007",baraazaid/cpu-and-gpu-stats
2c232f8baa94fa550b14,Athlon 64 LE-1620,Windsor,1,,2.4,2.4,AM2,90.0,,45.0,2007-10-08,True,1,2.4 GHz,Socket AM2,90 nm,,45 W,"Oct 8th, 2007",baraazaid/cpu-and-gpu-stats
60f3c1c6e44281336585,Athlon 64 LE-1640,Windsor,1,,2.6,2.6,AM2,90.0,,45.0,2007-10-08,True,1,2.6 GHz,Socket AM2,90 nm,,45 W,"Oct 8th, 2007",baraazaid/cpu-and-gpu-stats
8055e5a1200c7eb1c377,Athlon 64 LE-1640,Lima,1,,2.7,2.7,AM2,65.0,,45.0,2008-04-01,True,1,2.7 GHz,Socket AM2,65 nm,,45 W,"Apr 1st, 2008",baraazaid/cpu-and-gpu-stats
74489a96b03b80c0c1e0,Athlon 64 LE-1640,Orleans,1,,2.6,2.6,AM2,90.0,,45.0,2009-01-07,True,1,2.6 GHz,Socket AM2,90 nm,,45 W,"Jan 7th, 2009",baraazaid/cpu-and-gpu-stats
9294ea4ad9cb1ce330b1,Athlon 64 LE-1640B,Lima,1,,2.7,2.7,AM2,65.0,,45.0,2008-04-28,True,1,2.7 GHz,Socket AM2,65 nm,,45 W,"Apr 28th, 2008",baraazaid/cpu-and-gpu-stats
7923ddcd476e731f7be5,Athlon 64 LE-1660,Lima,1,,2.8,2.8,AM2,65.0,,45.0,2008-05-01,True,1,2.8 GHz,Socket AM2,65 nm,,45 W,"May 1st, 2008",baraazaid/cpu-and-gpu-stats
8c2f25723ac2e30cf6d8,Athlon 64 X2 3600+,Manchester,2,,2.0,2.0,939,90.0,,89.0,2001-01-01,True,2,2000 MHz,Socket 939,90 nm,,89 W,"Jan 1st, 2001",baraazaid/cpu-and-gpu-stats
e900aae987aaa8ea935c,Athlon 64 X2 3600+,Brisbane,2,,1.9000000000000001,1.9000000000000001,AM2,65.0,,65.0,2006-12-05,True,2,1900 MHz,Socket AM2,65 nm,,65 W,"Dec 5th, 2006",baraazaid/cpu-and-gpu-stats
6a9221619be1624cd454,Athlon 64 X2 3600+ EE,Windsor,2,,2.0,2.0,AM2,90.0,,65.0,2006-08-01,True,2,2000 MHz,Socket AM2,90 nm,,65 W,"Aug 1st, 2006",baraazaid/cpu-and-gpu-stats
1fcafd03e35e611b6cdc,Athlon 64 X2 3800+,Manchester,2,,2.0,2.0,939,90.0,,89.0,2005-08-01,True,2,2000 MHz,Socket 939,90 nm,,89 W,"Aug 1st, 2005",baraazaid/cpu-and-gpu-stats
f3dc1eec66bb2f424b08,Athlon 64 X2 3800+,Toledo,2,,2.0,2.0,939,90.0,,89.0,2005-08-01,True,2,2000 MHz,Socket 939,90 nm,,89 W,"Aug 1st, 2005",baraazaid/cpu-and-gpu-stats
fa9319d116bff9160a27,Athlon 64 X2 3800+,Windsor,2,,2.0,2.0,AM2,90.0,,89.0,2006-05-23,True,2,2000 MHz,Socket AM2,90 nm,,89 W,"May 23rd, 2006",baraazaid/cpu-and-gpu-stats
0b000e216d2af3387aca,Athlon 64 X2 3800+ EE,Windsor,2,,2.0,2.0,AM2,90.0,,65.0,2006-05-23,True,2,2000 MHz,Socket AM2,90 nm,,65 W,"May 23rd, 2006",baraazaid/cpu-and-gpu-stats
0242a6b8408ed4f4403b,Athlon 64 X2 3800+ EE SFF,Windsor,2,,2.0,2.0,AM2,90.0,,35.0,2006-05-23,True,2,2000 MHz,Socket AM2,90 nm,,35 W,"May 23rd, 2006",baraazaid/cpu-and-gpu-stats
c87edbf896fe2fd5bf18,Athlon 64 X2 4000+,Windsor,2,,2.0,2.0,AM2,90.0,,89.0,2006-05-23,True,2,2000 MHz,Socket AM2,90 nm,,89 W,"May 23rd, 2006",baraazaid/cpu-and-gpu-stats
7406497b64fee5252fda,Athlon 64 X2 4000+,Brisbane,2,,2.1,2.1,AM2,65.0,,65.0,2006-12-05,True,2,2.1 GHz,Socket AM2,65 nm,,65 W,"Dec 5th, 2006",baraazaid/cpu-and-gpu-stats
dabb829ef27c0201eb15,Athlon 64 X2 4000+ EE,Windsor,2,,2.0,2.0,AM2,90.0,,65.0,2006-05-23,True,2,2000 MHz,Socket AM2,90 nm,,65 W,"May 23rd, 2006",baraazaid/cpu-and-gpu-stats
5cf45d85d5146f65e102,Athlon 64 X2 4200+,Toledo,2,,2.2,2.2,939,90.0,,89.0,2006-05-23,True,2,2.2 GHz,Socket 939,90 nm,,89 W,"May 23rd, 2006",baraazaid/cpu-and-gpu-stats
1676a1d210006cad2cb3,Athlon 64 X2 4200+,Windsor,2,,2.2,2.2,AM2,90.0,,89.0,2006-05-23,True,2,2.2 GHz,Socket AM2,90 nm,,89 W,"May 23rd, 2006",baraazaid/cpu-and-gpu-stats
fa7ed2f928201d2dea1b,Athlon 64 X2 4200+,Manchester,2,,2.2,2.2,939,90.0,,89.0,2006-05-23,True,2,2.2 GHz,Socket 939,90 nm,,89 W,"May 23rd, 2006",baraazaid/cpu-and-gpu-stats
f99bc00125adb3bbee47,Athlon 64 X2 4200+,Brisbane,2,,2.2,2.2,AM2,65.0,,65.0,2006-12-01,True,2,2.2 GHz,Socket AM2,65 nm,,65 W,"Dec 1st, 2006",baraazaid/cpu-and-gpu-stats
144db7892408723fe846,Athlon 64 X2 4200+ EE,Windsor,2,,2.2,2.2,AM2,90.0,,65.0,2006-05-23,True,2,2.2 GHz,Socket AM2,90 nm,,65 W,"May 23rd, 2006",baraazaid/cpu-and-gpu-stats
e9a4dfd7a3d5cd5245e2,Athlon 64 X2 4400+,Toledo,2,,2.2,2.2,939,90.0,,110.0,2006-05-23,True,2,2.2 GHz,Socket 939,90 nm,,110 W,"May 23rd, 2006",baraazaid/cpu-and-gpu-stats
f90042ab256b63b57a23,Athlon 64 X2 4400+,Windsor,2,,2.2,2.2,AM2,90.0,,89.0,2006-05-23,True,2,2.2 GHz,Socket AM2,90 nm,,89 W,"May 23rd, 2006",baraazaid/cpu-and-gpu-stats
3a6a827aaf9d143ceb30,Athlon 64 X2 4400+,Brisbane,2,,2.3,2.3,AM2,65.0,,65.0,2006-12-05,True,2,2.3 GHz,Socket AM2,65 nm,,65 W,"Dec 5th, 2006",baraazaid/cpu-and-gpu-stats
e54725b5fc9592b572ca,Athlon 64 X2 4400+ EE,Windsor,2,,2.2,2.2,AM2,90.0,,65.0,2006-05-23,True,2,2.2 GHz,Socket AM2,90 nm,,65 W,"May 23rd, 2006",baraazaid/cpu-and-gpu-stats
2b9ada4669aa99ff735f,Athlon 64 X2 4600+,Windsor,2,,2.4,2.4,AM2,90.0,,89.0,2006-05-23,True,2,2.4 GHz,Socket AM2,90 nm,,89 W,"May 23rd, 2006",baraazaid/cpu-and-gpu-stats
d974c25370d5f56b54a5,Athlon 64 X2 4600+,Manchester,2,,2.4,2.4,939,90.0,,110.0,2006-05-23,True,2,2.4 GHz,Socket 939,90 nm,,110 W,"May 23rd, 2006",baraazaid/cpu-and-gpu-stats
a95f140a5662dfd45afc,Athlon 64 X2 4600+,Toledo,2,,2.4,2.4,939,90.0,,89.0,2006-05-23,True,2,2.4 GHz,Socket 939,90 nm,,89 W,"May 23rd, 2006",baraazaid/cpu-and-gpu-stats
fb012b378687094b3c49,Athlon 64 X2 4600+,Brisbane,2,,2.4,2.4,AM2,65.0,,65.0,2008-04-22,True,2,2.4 GHz,Socket AM2,65 nm,,65 W,"Apr 22nd, 2008",baraazaid/cpu-and-gpu-stats
56f15c17c422cc8570a6,Athlon 64 X2 4600+ EE,Windsor,2,,2.4,2.4,AM2,90.0,,65.0,2006-05-23,True,2,2.4 GHz,Socket AM2,90 nm,,65 W,"May 23rd, 2006",baraazaid/cpu-and-gpu-stats
c7e82b1383d6ffda9e88,Athlon 64 X2 4800+,Windsor,2,,2.4,2.4,AM2,90.0,,89.0,2006-05-23,True,2,2.4 GHz,Socket AM2,90 nm,,89 W,"May 23rd, 2006",baraazaid/cpu-and-gpu-stats
447d96f5907ab5b35278,Athlon 64 X2 4800+,Toledo,2,,2.4,2.4,939,90.0,,110.0,2006-05-23,True,2,2.4 GHz,Socket 939,90 nm,,110 W,"May 23rd, 2006",baraazaid/cpu-and-gpu-stats
682b520963027b51190f,Athlon 64 X2 4800+,Brisbane,2,,2.5,2.5,AM2,65.0,,65.0,2006-12-05,True,2,2.5 GHz,Socket AM2,65 nm,,65 W,"Dec 5th, 2006",baraazaid/cpu-and-gpu-stats
7e3bea0b029c1cbad5c3,Athlon 64 X2 4800+ EE,Windsor,2,,2.4,2.4,AM2,90.0,,65.0,2006-05-23,True,2,2.4 GHz,Socket AM2,90 nm,,65 W,"May 23rd, 2006",baraazaid/cpu-and-gpu-stats
3d2649898044e0956c94,Athlon 64 X2 5000+,Windsor,2,,2.6,2.6,AM2,90.0,,89.0,2006-05-23,True,2,2.6 GHz,Socket AM2,90 nm,,89 W,"May 23rd, 2006",baraazaid/cpu-and-gpu-stats
96aec7c766c9e6d5f365,Athlon 64 X2 5000+,Brisbane,2,,2.6,2.6,AM2,65.0,,65.0,2006-12-05,True,2,2.6 GHz,Socket AM2,65 nm,,65 W,"Dec 5th, 2006",baraazaid/cpu-and-gpu-stats
226f2e418d046fd31eee,Athlon 64 X2 5000+ EE,Windsor,2,,2.6,2.6,AM2,90.0,,65.0,2006-09-06,True,2,2.6 GHz,Socket AM2,90 nm,,65 W,"Sep 6th, 2006",baraazaid/cpu-and-gpu-stats
e3416a5000d84d0dd758,Athlon 64 X2 5200+,Windsor,2,,2.6,2.6,AM2,90.0,,89.0,2006-09-06,True,2,2.6 GHz,Socket AM2,90 nm,,89 W,"Sep 6th, 2006",baraazaid/cpu-and-gpu-stats
a62c29d035d4748e6e85,Athlon 64 X2 5200+ EE,Windsor,2,,2.6,2.6,AM2,90.0,,65.0,2006-09-06,True,2,2.6 GHz,Socket AM2,90 nm,,65 W,"Sep 6th, 2006",baraazaid/cpu-and-gpu-stats
cd2accff254e6f17cde0,Athlon 64 X2 5400+,Windsor,2,,2.8,2.8,AM2,90.0,,89.0,2006-12-12,True,2,2.8 GHz,Socket AM2,90 nm,,89 W,"Dec 12th, 2006",baraazaid/cpu-and-gpu-stats
58ac17f57fd750e2918b,Athlon 64 X2 5400+,Brisbane,2,,2.8,2.8,AM2,65.0,,65.0,2008-01-01,True,2,2.8 GHz,Socket AM2,65 nm,,65 W,"Jan 1st, 2008",baraazaid/cpu-and-gpu-stats
5498cbe6a7afb46587d6,Athlon 64 X2 5400+ BE,Brisbane,2,,2.8,2.8,AM2,65.0,,65.0,2008-02-01,True,2,2.8 GHz,Socket AM2,65 nm,,65 W,"Feb 1st, 2008",baraazaid/cpu-and-gpu-stats
